yellow_cards,net_transfers,last_name,goals_conceded,saves,result,team_name,index,first_name,own_goals,minutes_played,EA_Spots_PPI,week,bonus,clean_sheets,assists,date,penalties_saved,penalties missed,value,points,position,red_cards,goals_scored
0,17904,Evra,0,0,WOL(A) 5-0,Man Utd,21329,Patrice,0,62,9,29,0,1,0,18 March 13:30,0,0,73,6,Defender,0,0
0,32510,Evans J,0,0,WOL(A) 5-0,Man Utd,21429,Jonathan,0,73,31,29,1,1,0,18 March 13:30,0,0,48,13,Defender,0,1
0,-59,Fabio,0,0,WOL(A) 5-0,Man Utd,21529,Fabio,0,28,2,29,0,0,0,18 March 13:30,0,0,42,1,Defender,0,0
0,-1192,Gibson,0,0,ARS(H) 0-1,Everton,21629,Darron,0,0,0,29,0,0,0,21 March 20:00,0,0,53,0,Midfielder,0,0
0,486,Valencia,0,0,WOL(A) 5-0,Man Utd,21729,Antonio,0,90,47,29,2,1,2,18 March 13:30,0,0,75,16,Midfielder,0,1
0,759,Obertan,0,0,NOR(H) 1-0,Newcastle,21829,Gabriel,0,0,0,29,0,0,0,18 March 16:00,0,0,47,0,Midfielder,0,0
0,-179,Park,0,0,WOL(A) 5-0,Man Utd,21929,Ji-Sung,0,0,0,29,0,0,0,18 March 13:30,0,0,67,0,Midfielder,0,0
0,-23854,Nani,0,0,WOL(A) 5-0,Man Utd,22029,Luis,0,0,0,29,0,0,0,18 March 13:30,0,0,100,0,Midfielder,0,0
0,-351,Anderson,0,0,WOL(A) 5-0,Man Utd,22129,Oliveira,0,0,0,29,0,0,0,18 March 13:30,0,0,57,0,Midfielder,0,0
0,-393,Giggs,0,0,WOL(A) 5-0,Man Utd,22229,Ryan,0,0,0,29,0,0,0,18 March 13:30,0,0,68,0,Midfielder,0,0
0,825,Carrick,0,0,WOL(A) 5-0,Man Utd,22329,Michael,0,57,8,29,0,0,1,18 March 13:30,0,0,62,4,Midfielder,0,0
0,-13,Fletcher,0,0,WOL(A) 5-0,Man Utd,22429,Darren,0,0,0,29,0,0,0,18 March 13:30,0,0,74,0,Midfielder,0,0
0,2999,Gutierrez,0,0,NOR(H) 1-0,Newcastle,24929,Jonas,0,90,28,29,2,1,1,18 March 16:00,0,0,60,8,Midfielder,0,0
0,0,Smith,0,0,EVE(A) 1-0,QPR,3072,Tommy,0,65,27,2,3,1,0,20 Aug. 15:00,0,0,50,9,Forward,0,1
0,12630,Smith,2,0,WIG(A) 0-2,QPR,3073,Tommy,0,79,4,3,0,0,0,27 Aug. 12:30,0,0,50,2,Forward,0,0
0,0,Bothroyd,0,0,EVE(A) 1-0,QPR,3082,Jay,0,35,7,2,0,0,0,20 Aug. 15:00,0,0,60,1,Forward,0,0
0,-2945,Bothroyd,0,0,WIG(A) 0-2,QPR,3083,Jay,0,19,6,3,0,0,0,27 Aug. 12:30,0,0,60,1,Forward,0,0
0,0,Begovic,1,3,NOR(A) 1-1,Stoke City,3092,Asmir,0,90,10,2,0,0,0,21 Aug. 13:30,0,0,50,3,Goalkeeper,0,0
0,-2276,Begovic,0,4,WBA(A) 1-0,Stoke City,3093,Asmir,0,90,20,3,0,1,0,28 Aug. 15:00,0,0,50,7,Goalkeeper,0,0
0,0,Sorensen,0,0,NOR(A) 1-1,Stoke City,3102,Thomas,0,0,0,2,0,0,0,21 Aug. 13:30,0,0,45,0,Goalkeeper,0,0
0,-1712,Sorensen,0,0,WBA(A) 1-0,Stoke City,3103,Thomas,0,0,0,3,0,0,0,28 Aug. 15:00,0,0,45,0,Goalkeeper,0,0
0,0,Wilkinson,0,0,NOR(A) 1-1,Stoke City,3142,Andy,0,0,0,2,0,0,0,21 Aug. 13:30,0,0,40,0,Defender,0,0
0,-2520,Wilkinson,0,0,WBA(A) 1-0,Stoke City,3143,Andy,0,54,12,3,0,0,0,28 Aug. 15:00,0,0,40,1,Defender,0,0
1,0,Shawcross,1,0,NOR(A) 1-1,Stoke City,3152,Ryan,0,90,9,2,0,0,0,21 Aug. 13:30,0,0,50,1,Defender,0,0
0,-10580,Shawcross,0,0,WBA(A) 1-0,Stoke City,3153,Ryan,0,90,24,3,3,1,0,28 Aug. 15:00,0,0,50,9,Defender,0,0
0,0,Huth,1,0,NOR(A) 1-1,Stoke City,3162,Robert,0,90,12,2,0,0,0,21 Aug. 13:30,0,0,60,2,Defender,0,0
0,-10995,Huth,0,0,WBA(A) 1-0,Stoke City,3163,Robert,0,90,19,3,0,1,0,28 Aug. 15:00,0,0,60,6,Defender,0,0
1,0,Woodgate,1,0,NOR(A) 1-1,Stoke City,3172,Jonathan,0,76,9,2,0,0,0,21 Aug. 13:30,0,0,45,1,Defender,0,0
0,-5392,Woodgate,0,0,WBA(A) 1-0,Stoke City,3173,Jonathan,0,90,16,3,0,1,0,28 Aug. 15:00,0,0,45,6,Defender,0,0
0,0,Whitehead,1,0,NOR(A) 1-1,Stoke City,3182,Dean,0,90,7,2,0,0,0,21 Aug. 13:30,0,0,50,2,Midfielder,0,0
0,-2118,Whitehead,0,0,WBA(A) 1-0,Stoke City,3183,Dean,0,90,14,3,0,1,0,28 Aug. 15:00,0,0,50,3,Midfielder,0,0
0,0,Tonge,0,0,NOR(A) 1-1,Stoke City,3192,Michael,0,0,0,2,0,0,0,21 Aug. 13:30,0,0,45,0,Midfielder,0,0
0,-2,Tonge,0,0,WBA(A) 1-0,Stoke City,3193,Michael,0,0,0,3,0,0,0,28 Aug. 15:00,0,0,45,0,Midfielder,0,0
0,0,Walters,1,0,NOR(A) 1-1,Stoke City,3202,Jonathan,0,90,-1,2,0,0,0,21 Aug. 13:30,0,1,60,0,Midfielder,0,0
0,-2769,Walters,0,0,WBA(A) 1-0,Stoke City,3203,Jonathan,0,90,14,3,0,1,1,28 Aug. 15:00,0,0,60,6,Midfielder,0,0
0,0,Etherington,1,0,NOR(A) 1-1,Stoke City,3242,Matthew,0,90,19,2,2,0,0,21 Aug. 13:30,0,0,65,4,Midfielder,0,0
0,-443,Etherington,0,0,WBA(A) 1-0,Stoke City,3243,Matthew,0,66,15,3,0,1,0,28 Aug. 15:00,0,0,65,3,Midfielder,0,0
0,0,Whelan,1,0,NOR(A) 1-1,Stoke City,3252,Glenn,0,90,11,2,0,0,1,21 Aug. 13:30,0,0,50,5,Midfielder,0,0
0,4471,Whelan,0,0,WBA(A) 1-0,Stoke City,3253,Glenn,0,90,14,3,0,1,0,28 Aug. 15:00,0,0,50,3,Midfielder,0,0
0,0,Pugh,1,0,NOR(A) 1-1,Stoke City,3262,Danny,0,60,-8,2,0,0,0,21 Aug. 13:30,0,0,50,2,Midfielder,0,0
0,-26,Pugh,0,0,WBA(A) 1-0,Stoke City,3263,Danny,0,24,4,3,0,0,0,28 Aug. 15:00,0,0,50,1,Midfielder,0,0
0,0,Diao,0,0,NOR(A) 1-1,Stoke City,3272,Salif,0,0,0,2,0,0,0,21 Aug. 13:30,0,0,45,0,Midfielder,0,0
0,-219,Diao,0,0,WBA(A) 1-0,Stoke City,3273,Salif,0,0,0,3,0,0,0,28 Aug. 15:00,0,0,45,0,Midfielder,0,0
0,0,Delap,0,0,NOR(A) 1-1,Stoke City,3282,Rory,0,0,0,2,0,0,0,21 Aug. 13:30,0,0,50,0,Midfielder,0,0
0,-3282,Delap,0,0,WBA(A) 1-0,Stoke City,3283,Rory,0,0,0,3,0,0,0,28 Aug. 15:00,0,0,50,0,Midfielder,0,0
0,0,Jones,1,0,NOR(A) 1-1,Stoke City,3292,Kenwyne,0,90,16,2,1,0,0,21 Aug. 13:30,0,0,65,7,Forward,0,1
0,2151,Jones,0,0,WBA(A) 1-0,Stoke City,3293,Kenwyne,0,90,21,3,2,1,0,28 Aug. 15:00,0,0,65,4,Forward,0,0
0,0,Sidibe,0,0,NOR(A) 1-1,Stoke City,3302,Mamady,0,0,0,2,0,0,0,21 Aug. 13:30,0,0,50,0,Forward,0,0
0,-51,Sidibe,0,0,WBA(A) 1-0,Stoke City,3303,Mamady,0,0,0,3,0,0,0,28 Aug. 15:00,0,0,50,0,Forward,0,0
0,-917,Mignolet,0,0,QPR(A) 3-2,Sunderland,33317,Simon,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,43,0,Goalkeeper,0,0
0,-75,Gordon,0,0,QPR(A) 3-2,Sunderland,33417,Craig,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,44,0,Goalkeeper,0,0
0,677,Bramble,2,0,QPR(A) 3-2,Sunderland,33517,Titus,0,90,13,17,0,0,0,21 Dec. 20:00,0,0,42,1,Defender,0,0
0,12,Angeleri,0,0,QPR(A) 3-2,Sunderland,33617,Marcos,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,39,0,Defender,0,0
0,-1509,Turner,0,0,QPR(A) 3-2,Sunderland,33717,Michael,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,43,0,Defender,0,0
0,-84,Bardsley,2,0,QPR(A) 3-2,Sunderland,33817,Phillip,0,90,14,17,0,0,0,21 Dec. 20:00,0,0,48,1,Defender,0,0
0,-12814,Ferdinand,0,0,SUN(H) 2-3,QPR,33917,Anton,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,46,0,Defender,0,0
0,-108,O'Shea,2,0,QPR(A) 3-2,Sunderland,34017,John,0,90,13,17,0,0,0,21 Dec. 20:00,0,0,50,1,Defender,0,0
0,-3951,Brown,2,0,QPR(A) 3-2,Sunderland,34117,Wes,0,90,39,17,2,0,0,21 Dec. 20:00,0,0,45,9,Defender,0,1
1,-54,Cattermole,2,0,QPR(A) 3-2,Sunderland,34217,Lee,0,90,17,17,0,0,0,21 Dec. 20:00,0,0,47,1,Midfielder,0,0
1,-2340,Sessegnon,2,0,QPR(A) 3-2,Sunderland,34317,Stephane,0,90,40,17,3,0,0,21 Dec. 20:00,0,0,62,9,Midfielder,0,1
0,19,Cook,0,0,QPR(A) 3-2,Sunderland,34417,Jordan,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,44,0,Midfielder,0,0
0,3,Meyler,0,0,QPR(A) 3-2,Sunderland,34517,David,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,44,0,Midfielder,0,0
0,597,Richardson,2,0,QPR(A) 3-2,Sunderland,34617,Kieran,0,90,24,17,1,0,2,21 Dec. 20:00,0,0,58,9,Midfielder,0,0
0,-6,Malbranque,0,0,QPR(A) 3-2,Sunderland,34717,Steed,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,55,0,Midfielder,0,0
0,29,Colback,0,0,QPR(A) 3-2,Sunderland,34817,Jack,0,20,3,17,0,0,0,21 Dec. 20:00,0,0,49,1,Midfielder,0,0
0,-1279,Elmohamady,0,0,QPR(A) 3-2,Sunderland,34917,Ahmed,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,49,0,Midfielder,0,0
0,29584,Larsson,2,0,QPR(A) 3-2,Sunderland,35017,Sebastian,0,74,7,17,0,0,0,21 Dec. 20:00,0,0,69,2,Midfielder,0,0
0,-63,Gardner,0,0,QPR(A) 3-2,Sunderland,35117,Craig,0,16,7,17,0,0,0,21 Dec. 20:00,0,0,56,1,Midfielder,0,0
0,296,Vaughan,2,0,QPR(A) 3-2,Sunderland,35217,David,0,70,11,17,0,0,0,21 Dec. 20:00,0,0,51,2,Midfielder,0,0
0,-17,Lynch,0,0,QPR(A) 3-2,Sunderland,35317,Craig,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,44,0,Forward,0,0
0,-60,Noble,0,0,QPR(A) 3-2,Sunderland,35417,Ryan,0,0,0,17,0,0,0,21 Dec. 20:00,0,0,43,0,Forward,0,0
0,0,Graham,0,0,WIG(H) 0-0,Swansea,3792,Danny,0,82,7,2,0,1,0,20 Aug. 15:00,0,0,50,2,Forward,0,0
0,0,Gomes,0,0,MUN(A) 0-3,Tottenham,3802,Heurelho,0,0,0,2,0,0,0,22 Aug. 20:00,0,0,55,0,Goalkeeper,0,0
0,0,Bassong,0,0,MUN(A) 0-3,Wolves,3842,Sebastien,0,0,0,2,0,0,0,22 Aug. 20:00,0,0,45,0,Defender,0,0
0,0,Corluka,3,0,MUN(A) 0-3,Tottenham,3852,Vedran,0,45,6,2,0,0,0,22 Aug. 20:00,0,0,55,0,Defender,0,0
0,0,King,0,0,MUN(A) 0-3,Tottenham,3862,Ledley,0,0,0,2,0,0,0,22 Aug. 20:00,0,0,50,0,Defender,0,0
1,0,Dawson,3,0,MUN(A) 0-3,Tottenham,3872,Michael,0,90,4,2,0,0,0,22 Aug. 20:00,0,0,55,0,Defender,0,0
0,0,Assou-Ekotto,3,0,MUN(A) 0-3,Tottenham,3882,Benoit,0,90,11,2,0,0,0,22 Aug. 20:00,0,0,50,1,Defender,0,0
0,0,Kaboul,3,0,MUN(A) 0-3,Tottenham,3892,Younes,0,90,10,2,0,0,0,22 Aug. 20:00,0,0,55,1,Defender,0,0
0,0,Gallas,0,0,MUN(A) 0-3,Tottenham,3902,William,0,0,0,2,0,0,0,22 Aug. 20:00,0,0,50,0,Defender,0,0
0,41,Sandro,0,0,STO(H) 1-1,Tottenham,39229,Raniere,0,0,0,29,0,0,0,21 March 19:45,0,0,49,0,Midfielder,0,0
0,0,Pienaar,0,0,MUN(A) 0-3,Everton,3942,Steven,0,0,0,2,0,0,0,22 Aug. 20:00,0,0,70,0,Midfielder,0,0
0,0,Palacios,0,0,MUN(A) 0-3,Stoke City,3952,Wilson,0,0,0,2,0,0,0,22 Aug. 20:00,0,0,50,0,Midfielder,0,0
0,0,Modric,0,0,MUN(A) 0-3,Tottenham,3962,Luka,0,0,0,2,0,0,0,22 Aug. 20:00,0,0,80,0,Midfielder,0,0
0,0,Lennon,3,0,MUN(A) 0-3,Tottenham,3972,Aaron,0,90,3,2,0,0,0,22 Aug. 20:00,0,0,75,2,Midfielder,0,0
0,0,Bale,3,0,MUN(A) 0-3,Tottenham,3982,Gareth,0,90,5,2,0,0,0,22 Aug. 20:00,0,0,80,2,Midfielder,0,0
0,0,Kranjcar,1,0,MUN(A) 0-3,Tottenham,3992,Niko,0,73,9,2,0,0,0,22 Aug. 20:00,0,0,60,2,Midfielder,0,0
0,0,Rose,0,0,MUN(A) 0-3,Tottenham,4002,Danny,0,0,0,2,0,0,0,22 Aug. 20:00,0,0,50,0,Midfielder,0,0
0,0,Pavlyuchenko,2,0,MUN(A) 0-3,Tottenham,4042,Roman,0,17,1,2,0,0,0,22 Aug. 20:00,0,0,70,1,Forward,0,0
0,3659,Crouch,0,0,NOR(H) 1-0,Stoke City,40527,Peter,0,68,8,27,0,1,0,03 March 15:00,0,0,64,2,Forward,0,0
0,45,Crouch,0,0,AVL(A) 1-1,Stoke City,40533,Peter,0,29,2,33,0,0,0,09 April 17:30,0,0,63,1,Forward,0,0
0,-26294,Keane,0,0,BLA(A) 1-1,Aston Villa,40627,Robbie,0,0,0,27,0,0,0,03 March 15:00,0,0,48,0,Forward,0,0
0,-169,Keane,0,0,STO(H) 1-1,Aston Villa,40633,Robbie,0,0,0,33,0,0,0,09 April 17:30,0,0,48,0,Forward,0,0
0,-48,Allsop,0,0,CHE(H) 1-0,West Brom,40727,Ryan,0,0,0,27,0,0,0,03 March 15:00,0,0,40,0,Goalkeeper,0,0
0,-6,Allsop,0,0,MCI(A) 0-4,West Brom,40733,Ryan,0,0,0,33,0,0,0,11 April 19:45,0,0,40,0,Goalkeeper,0,0
0,-1,Myhill,0,0,CHE(H) 1-0,West Brom,40827,Boaz,0,0,0,27,0,0,0,03 March 15:00,0,0,45,0,Goalkeeper,0,0
0,0,Myhill,0,0,MCI(A) 0-4,West Brom,40833,Boaz,0,0,0,33,0,0,0,11 April 19:45,0,0,45,0,Goalkeeper,0,0
0,-1,Tamas,0,0,CHE(H) 1-0,West Brom,40927,Gabriel,0,34,6,27,0,0,0,03 March 15:00,0,0,44,1,Defender,0,0
0,-3,Tamas,0,0,MCI(A) 0-4,West Brom,40933,Gabriel,0,0,0,33,0,0,0,11 April 19:45,0,0,44,0,Defender,0,0
0,11,Hurst,0,0,CHE(H) 1-0,West Brom,41027,James,0,0,0,27,0,0,0,03 March 15:00,0,0,40,0,Defender,0,0
0,-2,Hurst,0,0,MCI(A) 0-4,West Brom,41033,James,0,0,0,33,0,0,0,11 April 19:45,0,0,40,0,Defender,0,0
0,-14,Pablo,0,0,CHE(H) 1-0,West Brom,41127,Ibanez,0,0,0,27,0,0,0,03 March 15:00,0,0,40,0,Defender,0,0
0,-2,Pablo,0,0,MCI(A) 0-4,West Brom,41133,Ibanez,0,0,0,33,0,0,0,11 April 19:45,0,0,40,0,Defender,0,0
0,-8,Jara,0,0,CHE(H) 1-0,West Brom,41227,Gonzalo,0,0,0,27,0,0,0,03 March 15:00,0,0,43,0,Defender,0,0
0,-4,Jara,0,0,MCI(A) 0-4,West Brom,41233,Gonzalo,0,0,0,33,0,0,0,11 April 19:45,0,0,43,0,Defender,0,0
0,-19,Cech,0,0,CHE(H) 1-0,West Brom,41327,Marek,0,0,0,27,0,0,0,03 March 15:00,0,0,40,0,Defender,0,0
0,-8,Cech,0,0,MCI(A) 0-4,West Brom,41333,Marek,0,0,0,33,0,0,0,11 April 19:45,0,0,40,0,Defender,0,0
0,7708,Olsson,0,0,CHE(H) 1-0,West Brom,41427,Jonas,0,90,15,27,0,1,0,03 March 15:00,0,0,45,6,Defender,0,0
0,385,Olsson,4,0,MCI(A) 0-4,West Brom,41433,Jonas,0,90,2,33,0,0,0,11 April 19:45,0,0,46,0,Defender,0,0
0,0,Zuiverloon,0,0,CHE(H) 1-0,West Brom,41527,Gianni,0,0,0,27,0,0,0,03 March 15:00,0,0,40,0,Defender,0,0
0,0,Zuiverloon,0,0,MCI(A) 0-4,West Brom,41533,Gianni,0,0,0,33,0,0,0,11 April 19:45,0,0,40,0,Defender,0,0
0,-38,Meite,0,0,CHE(H) 1-0,West Brom,41627,Abdoulaye,0,0,0,27,0,0,0,03 March 15:00,0,0,40,0,Defender,0,0
0,-7,Meite,0,0,MCI(A) 0-4,West Brom,41633,Abdoulaye,0,0,0,33,0,0,0,11 April 19:45,0,0,40,0,Defender,0,0
0,-438,Shorey,0,0,CHE(H) 1-0,West Brom,41727,Nicky,0,0,0,27,0,0,0,03 March 15:00,0,0,44,0,Defender,0,0
0,-142,Shorey,4,0,MCI(A) 0-4,West Brom,41733,Nicky,0,90,3,33,0,0,0,11 April 19:45,0,0,43,0,Defender,0,0
0,-26,Jones,1,0,WIG(A) 1-1,West Brom,41829,Billy,0,90,7,29,0,0,0,17 March 15:00,0,0,44,2,Defender,0,0
0,3206,McAuley,0,0,CHE(H) 1-0,West Brom,41927,Gareth,0,90,40,27,3,1,0,03 March 15:00,0,0,41,15,Defender,0,1
0,-59,Tchoyi,0,0,CHE(H) 1-0,West Brom,42027,Somen,0,0,0,27,0,0,0,03 March 15:00,0,0,49,0,Midfielder,0,0
0,-11,Tchoyi,0,0,MCI(A) 0-4,West Brom,42033,Somen,0,13,1,33,0,0,0,11 April 19:45,0,0,48,1,Midfielder,0,0
0,-238,Scharner,0,0,CHE(H) 1-0,West Brom,42127,Paul,0,0,0,27,0,0,0,03 March 15:00,0,0,51,0,Midfielder,0,0
0,-31,Scharner,4,0,MCI(A) 0-4,West Brom,42133,Paul,0,90,-1,33,0,0,0,11 April 19:45,0,0,51,2,Midfielder,0,0
0,4,Thorne,0,0,CHE(H) 1-0,West Brom,42227,George,0,0,0,27,0,0,0,03 March 15:00,0,0,45,0,Midfielder,0,0
0,0,Thorne,0,0,MCI(A) 0-4,West Brom,42233,George,0,0,0,33,0,0,0,11 April 19:45,0,0,45,0,Midfielder,0,0
0,0,Barnes,0,0,CHE(H) 1-0,West Brom,42327,Giles,0,0,0,27,0,0,0,03 March 15:00,0,0,50,0,Midfielder,0,0
0,0,Barnes,0,0,MCI(A) 0-4,West Brom,42333,Giles,0,0,0,33,0,0,0,11 April 19:45,0,0,50,0,Midfielder,0,0
0,-2,Dorrans,0,0,CHE(H) 1-0,West Brom,42427,Graham,0,0,0,27,0,0,0,03 March 15:00,0,0,54,0,Midfielder,0,0
0,26,Dorrans,4,0,MCI(A) 0-4,West Brom,42433,Graham,0,77,4,33,0,0,0,11 April 19:45,0,0,54,2,Midfielder,0,0
0,36,Reid,0,0,CHE(H) 1-0,West Brom,42527,Steven,0,56,10,27,0,0,0,03 March 15:00,0,0,48,1,Midfielder,0,0
0,-13,Reid,0,0,MCI(A) 0-4,West Brom,42533,Steven,0,0,0,33,0,0,0,11 April 19:45,0,0,48,0,Midfielder,0,0
0,-32,Thomas,0,0,CHE(H) 1-0,West Brom,42627,Jerome,0,63,11,27,0,1,0,03 March 15:00,0,0,54,3,Midfielder,0,0
0,-25,Thomas,0,0,MCI(A) 0-4,West Brom,42633,Jerome,0,0,0,33,0,0,0,11 April 19:45,0,0,54,0,Midfielder,0,0
0,5159,Morrison,0,0,CHE(H) 1-0,West Brom,42727,James,0,90,12,27,0,1,0,03 March 15:00,0,0,53,3,Midfielder,0,0
0,-2069,Morrison,0,0,MCI(A) 0-4,West Brom,42733,James,0,0,0,33,0,0,0,11 April 19:45,0,0,51,0,Midfielder,0,0
0,78,Mulumbu,0,0,CHE(H) 1-0,West Brom,42827,Youssouf,0,90,13,27,0,1,0,03 March 15:00,0,0,59,3,Midfielder,0,0
0,-30,Mulumbu,4,0,MCI(A) 0-4,West Brom,42833,Youssouf,0,67,3,33,0,0,0,11 April 19:45,0,0,59,2,Midfielder,0,0
0,16466,Odemwingie,0,0,CHE(H) 1-0,West Brom,43027,Peter,0,90,12,27,0,1,0,03 March 15:00,0,0,72,2,Forward,0,0
0,-3021,Odemwingie,0,0,MCI(A) 0-4,West Brom,43033,Peter,0,0,0,33,0,0,0,11 April 19:45,0,0,73,0,Forward,0,0
0,45,Fortune,0,0,MCI(A) 0-4,West Brom,43233,Marc-Antoine,0,23,-2,33,0,0,0,11 April 19:45,0,0,52,1,Forward,0,0
0,-2,Cox,4,0,MCI(A) 0-4,West Brom,43333,Simon,0,90,4,33,0,0,0,11 April 19:45,0,0,46,2,Forward,0,0
0,-5,Kirkland,0,0,MUN(H) 1-0,Wigan,43433,Chris,0,0,0,33,0,0,0,11 April 19:45,0,0,43,0,Goalkeeper,0,0
0,-596,Al-Habsi,0,1,MUN(H) 1-0,Wigan,43533,Ali,0,90,18,33,0,1,0,11 April 19:45,0,0,45,6,Goalkeeper,0,0
0,0,Alcaraz,0,0,MUN(H) 1-0,Wigan,43633,Antolin,0,90,17,33,0,1,0,11 April 19:45,0,0,43,6,Defender,0,0
0,-14,Stam,0,0,MUN(H) 1-0,Wigan,43733,Ronnie,0,0,0,33,0,0,0,11 April 19:45,0,0,43,0,Defender,0,0
0,-148,Figueroa,0,0,MUN(H) 1-0,Wigan,43833,Maynor,0,90,13,33,0,1,0,11 April 19:45,0,0,43,6,Defender,0,0
0,-19,Boyce,0,0,MUN(H) 1-0,Wigan,43933,Emmerson,0,90,16,33,0,1,0,11 April 19:45,0,0,43,6,Defender,0,0
0,-4,Gohouri,0,0,MUN(H) 1-0,Wigan,44033,Steve,0,0,0,33,0,0,0,11 April 19:45,0,0,44,0,Defender,0,0
0,111,Caldwell,0,0,MUN(H) 1-0,Wigan,44133,Gary,0,90,24,33,2,1,0,11 April 19:45,0,0,45,8,Defender,0,0
0,-84,Lopez,0,0,MUN(H) 1-0,Wigan,44233,Adrian,0,0,0,33,0,0,0,11 April 19:45,0,0,39,0,Defender,0,0
0,60,McArthur,0,0,MUN(H) 1-0,Wigan,44333,James,0,90,17,33,0,1,0,11 April 19:45,0,0,44,3,Midfielder,0,0
0,-14,McCarthy,0,0,MUN(H) 1-0,Wigan,44433,James,0,90,21,33,1,1,0,11 April 19:45,0,0,50,4,Midfielder,0,0
0,-241,Gomez,0,0,MUN(H) 1-0,Wigan,44533,Jordi,0,0,0,33,0,0,0,11 April 19:45,0,0,46,0,Midfielder,0,0
0,-79,Watson,0,0,MUN(H) 1-0,Wigan,44633,Ben,0,0,0,33,0,0,0,11 April 19:45,0,0,48,0,Midfielder,0,0
0,-401,N'Zogbia,0,0,STO(H) 1-1,Aston Villa,44733,Charles,0,17,2,33,0,0,0,09 April 17:30,0,0,66,1,Midfielder,0,0
0,32,Thomas,0,0,MUN(H) 1-0,Wigan,44833,Hendry,0,0,0,33,0,0,0,11 April 19:45,0,0,43,0,Midfielder,0,0
0,53,Diame,0,0,MUN(H) 1-0,Wigan,45033,Mohamed,0,21,3,33,0,0,0,11 April 19:45,0,0,48,1,Midfielder,0,0
0,-101,Rodallega,0,0,MUN(H) 1-0,Wigan,45133,Hugo,0,0,0,33,0,0,0,11 April 19:45,0,0,59,0,Forward,0,0
1,-124,Di Santo,0,0,MUN(H) 1-0,Wigan,45233,Franco,0,69,4,33,0,1,0,11 April 19:45,0,0,48,1,Forward,0,0
0,1,Sammon,0,0,MUN(H) 1-0,Wigan,45333,Conor,0,14,2,33,0,0,0,11 April 19:45,0,0,47,1,Forward,0,0
0,-618,Hennessey,3,3,ARS(H) 0-3,Wolves,45433,Wayne,0,90,3,33,0,0,0,11 April 19:45,0,0,46,2,Goalkeeper,0,0
0,-1,Mouyokolo,0,0,MUN(H) 0-5,Wolves,45629,Steven,0,0,0,29,0,0,0,18 March 13:30,0,0,40,0,Defender,0,0
0,-1686,Ward,3,0,ARS(H) 0-3,Wolves,45733,Stephen,0,90,6,33,0,0,0,11 April 19:45,0,0,43,1,Defender,0,0
1,4,Zubar,3,0,ARS(H) 0-3,Wolves,45833,Ronald,0,90,4,33,0,0,0,11 April 19:45,0,0,44,0,Defender,0,0
0,-9,Stearman,3,0,ARS(H) 0-3,Wolves,45933,Richard,0,90,3,33,0,0,0,11 April 19:45,0,0,43,1,Defender,0,0
0,-13,Elokobi,0,0,ARS(H) 0-3,Wolves,46033,George,0,0,0,33,0,0,0,11 April 19:45,0,0,42,0,Defender,0,0
0,-8,Foley,0,0,ARS(H) 0-3,Wolves,46133,Kevin,0,0,0,33,0,0,0,11 April 19:45,0,0,43,0,Defender,0,0
0,-6,Craddock,0,0,ARS(H) 0-3,Wolves,46233,Jody,0,0,0,33,0,0,0,11 April 19:45,0,0,42,0,Defender,0,0
0,-38,Berra,2,0,ARS(H) 0-3,Wolves,46333,Christophe,0,81,1,33,0,0,0,11 April 19:45,0,0,43,1,Defender,0,0
0,-146,Johnson,0,0,ARS(H) 0-3,Wolves,46433,Roger,0,0,0,33,0,0,0,11 April 19:45,0,0,46,0,Defender,0,0
0,-1,Mujangi Bia,0,0,ARS(H) 0-3,Wolves,46533,Geoffrey,0,0,0,33,0,0,0,11 April 19:45,0,0,45,0,Midfielder,0,0
0,0,Hammil,0,0,ARS(H) 0-3,Wolves,46633,Adam,0,0,0,33,0,0,0,11 April 19:45,0,0,47,0,Midfielder,0,0
0,-111,O'Hara,0,0,ARS(H) 0-3,Wolves,46733,Jamie,0,0,0,33,0,0,0,11 April 19:45,0,0,55,0,Midfielder,0,0
0,-62,Hunt,0,0,ARS(H) 0-3,Wolves,46833,Stephen,0,0,0,33,0,0,0,11 April 19:45,0,0,58,0,Midfielder,0,0
0,-1,Guedioura,0,0,ARS(H) 0-3,Wolves,46933,Adlene,0,0,0,33,0,0,0,11 April 19:45,0,0,49,0,Midfielder,0,0
1,91,Kightly,3,0,ARS(H) 0-3,Wolves,47033,Michael,0,90,-3,33,0,0,0,11 April 19:45,0,0,54,1,Midfielder,0,0
0,-413,Jarvis,3,0,ARS(H) 0-3,Wolves,47133,Matthew,0,90,-1,33,0,0,0,11 April 19:45,0,0,57,2,Midfielder,0,0
0,12,Edwards,2,0,ARS(H) 0-3,Wolves,47233,David,0,52,2,33,0,0,0,11 April 19:45,0,0,49,1,Midfielder,0,0
